WKT,Provinsi,Kode_Prov,Kab_Kota,Kode_Kab,KECAMATAN,Kode_Kec,KELURAHAN,Kode_Kel,KODE_RT_RW,LUAS_KUMUH,skor_kumuh,SUMBR_DATA,SK_KUMUH,Kawasan
"POLYGON ((120.26476596313894 -5.131287902560736, 120.26483437385362 -5.131670455646017, 120.26513244008046 -5.131693343788258, 120.2651342382847 -5.131828863806238, 120.26517887788796 -5.131998802331832, 120.26515606209074 -5.1321400883971755, 120.26548644610759 -5.13224977494931, 120.26539392469282 -5.132450606307027, 120.26504121147545 -5.132291297003598, 120.26494847813052 -5.132564894487987, 120.26493073481599 -5.132699664075089, 120.26534194839782 -5.132896521939253, 120.26550183990304 -5.1328155207781485, 120.26549532307531 -5.132901846993341, 120.2655161548902 -5.132956187714463, 120.26550425099595 -5.133096485554855, 120.26545961139274 -5.133195286832387, 120.26537132417747 -5.1333178003953295, 120.26554988259035 -5.133404745490194, 120.26549929104006 -5.133587527753264, 120.26538124408926 -5.133605311970684, 120.26521930152867 -5.133721650380578, 120.26510472654704 -5.133623096187583, 120.26504049511794 -5.133530223049408, 120.26512204483691 -5.133462218258942, 120.26526797973726 -5.133350472275643, 120.26526844852953 -5.133240493786236, 120.26526207965912 -5.133056368704408, 120.26505497279751 -5.132974191298714, 120.26500251333749 -5.132973966494404, 120.2649304986964 -5.133086029231338, 120.26470691432864 -5.132953572650179, 120.26463516467508 -5.133003473605097, 120.26431831915335 -5.1329327800686295, 120.26426942582722 -5.133214694147112, 120.26443145088821 -5.133244079222144, 120.26451695723817 -5.1333233447398126, 120.26467289210416 -5.133729757324439, 120.26427418192911 -5.13394617604155, 120.26413431117233 -5.134024228948115, 120.26399344842436 -5.133958032179892, 120.26401031227444 -5.133880967276886, 120.26378215430236 -5.133727825454808, 120.26379604217894 -5.133686328954753, 120.26367204328108 -5.1335796236565, 120.26353713248022 -5.1333365726327225, 120.26342503747651 -5.133195286832418, 120.26332484636701 -5.133177502603569, 120.26327028685196 -5.133053012987913, 120.26336650999667 -5.132982864066746, 120.26340817362639 -5.133027324651492, 120.26345876517676 -5.132982864066761, 120.26347066907093 -5.132889990835383, 120.2636482354927 -5.133056965039569, 120.26359565996 -5.1331745385654015, 120.2638337378439 -5.133317800395308, 120.26389524129722 -5.133269387780536, 120.26398253652133 -5.133030288690345, 120.26402023218623 -5.132853434346958, 120.26401824820391 -5.132778345337198, 120.26404205599226 -5.132652867630061, 120.26402023218625 -5.132636071399684, 120.264046023957 -5.132557030309581, 120.26395376877701 -5.132528377911995, 120.26403114408926 -5.132335715205139, 120.26407280771895 -5.132243829893737, 120.26407379971015 -5.132020538651619, 120.26424045422888 -5.132002754390026, 120.26422187586705 -5.131960658046997, 120.26431487053564 -5.131951867508008, 120.26405174276894 -5.131474476886255, 120.26383573428926 -5.1315787497433565, 120.26380150330638 -5.131553737900896, 120.26374847347766 -5.131463613616351, 120.26365179696315 -5.131319746609143, 120.26359135690025 -5.131177947624351, 120.26338509048102 -5.131234444562401, 120.26331509613614 -5.131096430036451, 120.26333490617193 -5.13092437182741, 120.26331622152625 -5.130832482075395, 120.26316060506636 -5.130642457641664, 120.26311980320013 -5.130816338546003, 120.26315706640717 -5.131024982692858, 120.26312297800672 -5.131078392196705, 120.26302439998592 -5.131044975522622, 120.26299250304515 -5.130808142056783, 120.26296179212287 -5.130628694708309, 120.2629881992745 -5.130475313662222, 120.26296698336313 -5.130417841696917, 120.26287572863748 -5.130336292039922, 120.26291118604378 -5.130285582798308, 120.2630084011797 -5.130317199348052, 120.26307387259779 -5.130161092618344, 120.26332187039353 -5.130244086074342, 120.26324350309008 -5.130386360545271, 120.26338238185568 -5.130566179622844, 120.26345975716798 -5.13051875481609, 120.26359268398647 -5.130514802748702, 120.26369783505187 -5.130641268892956, 120.26385456965879 -5.130589892024891, 120.26400138435382 -5.130712406088132, 120.2640172562128 -5.1309139614312995, 120.2642473981672 -5.130911985398829, 120.2641839107315 -5.131014739078972, 120.2644160366683 -5.131275575269766, 120.26476596313894 -5.131287902560736))",Sulawesi Selatan,73,Sinjai,07,Sinjai Timur,03,Samataring,1001,1001-Dusun Pangasa Kel. Samataring,4.31797053564,24.0,Hasil Verifikasi Pendataan Tahun 2024,,Daerah Kumuh Samataring
"POLYGON ((120.26480117837673 -5.1426605667288365, 120.26446739619445 -5.1428445160476395, 120.26439618932888 -5.142698243099647, 120.26425377559772 -5.142538672572617, 120.26413138879757 -5.142401264586714, 120.26398897506645 -5.142172989963968, 120.2639822994228 -5.142059960751519, 120.26400010113919 -5.14196466159601, 120.26398674985194 -5.141849416086608, 120.26389996648449 -5.14156130222179, 120.26412248793936 -5.1414925981271145, 120.26425600081232 -5.141601194918554, 120.26440509018708 -5.141665466480282, 120.2645119004854 -5.141829469746319, 120.26463651250013 -5.142084339602964, 120.26471884543845 -5.142385750780003, 120.26480117837673 -5.1426605667288365, 120.26399319226108 -5.1387735187866515, 120.26398327234897 -5.138929623408387, 120.26397335243696 -5.139022495760155, 120.2639770824001 -5.1396391789581, 120.26369234005334 -5.139598865510775, 120.26351175192158 -5.1394488995465775, 120.26306792692242 -5.139293977994931, 120.262761642806 -5.139165163597235, 120.26282859460862 -5.13893258741797, 120.26302302488149 -5.13866286232118, 120.2634118854261 -5.138834775034268, 120.26353687631608 -5.138451429382238, 120.26360829968155 -5.138409933189669, 120.26389002517837 -5.138380293050814, 120.26396144854338 -5.138593702023023, 120.26399319226108 -5.1387735187866515))",Sulawesi Selatan,73,Sinjai,07,Sinjai Timur,03,Samataring,1001,1001-Dusun Poliwali Kel.Samataring,1.95958392379,26.0,Hasil Verifikasi Pendataan Tahun 2024,,Daerah Kumuh Samataring
